经典电影,#genre#
火烧红莲寺之琴剑恩仇,https://free-adsmind.ugdtimg.com/0bc3fqaauaaavmapqekq75rfalgdbiwaacqa.f10003.mp4
荒山女侠,https://free-adsmind.ugdtimg.com/0bc3duaauaaalqapzvcq6nrfahodbioqacqa.f10003.mp4
今夜星光灿烂,https://free-adsmind.ugdtimg.com/0b2e7uaacaaa7eapwfsq6frfb7odah6qaaia.f10003.mp4
连锁,https://free-adsmind.ugdtimg.com/0b2ebeaaeaaaoiap4hkq5vrfacodaieqaaqa.f10003.mp4
斗气小神仙,https://free-adsmind.ugdtimg.com/0bc3zeaauaaa5yaapi2ei5rfbsodbleqacqa.f10003.mp4
魂断奈何天,https://free-adsmind.ugdtimg.com/0bc3d4aayaaa6uab7sceerrfah6dbqpqadaa.f10003.mp4
没有老公的日子,https://free-adsmind.ugdtimg.com/0bc3piaauaaa4uabys2em5rfa6wdbj5aacqa.f10003.mp4
七十二家房客,https://free-adsmind.ugdtimg.com/0bc32iaawaaalqabgu2efbrfbuwdbpjaacya.f10003.mp4
唐人街功夫小子,https://free-adsmind.ugdtimg.com/0bc364aauaaamiabi3selfrfb56dbl3qacqa.f10003.mp4
铁旗门,https://free-adsmind.ugdtimg.com/0b2ec4aaeaaazaacf3kejzrfaf6dailqaaqa.f10003.mp4
情人石,https://free-adsmind.ugdtimg.com/0bc3h4aayaaaumac74ceerrfap6dbq7qadaa.f10003.mp4
替枪老豆,https://free-adsmind.ugdtimg.com/0bc3lmaawaaaxqac5jkeg5rfaw6dbnnqacya.f10003.mp4
天下第一拳,https://free-adsmind.ugdtimg.com/0bc3fqaayaaameacxaceefrfalgdbqwaadaa.f10003.mp4
武则天,https://free-adsmind.ugdtimg.com/0b2ejyaaeaaa34acx42eefrfatwdajhaaaqa.f10003.mp4
侠客行,https://free-adsmind.ugdtimg.com/0bc3geaa2aaasmad35ce7vrfamodbuyqadia.f10003.mp4
爱情的代价,https://free-adsmind.ugdtimg.com/0bc3t4aaqaaag4aj2fso7brfbh6dbcpqacaa.f10003.mp4
仇连环,https://free-adsmind.ugdtimg.com/0b2eoyaacaaahyajog2o6zrfa5wdaf3aaaia.f10004.mp4
大罗剑侠,https://free-adsmind.ugdtimg.com/0b2epaaacaaapaajm7co7brfa6gdaf4aaaia.f10003.mp4
鬼新娘,https://free-adsmind.ugdtimg.com/0bc3puaaqaaaj4ajauko6jrfa7odbb6qacaa.f10003.mp4
黄飞鸿义取丁财炮,https://free-adsmind.ugdtimg.com/0bc3luaaqaaaq4ajbz2o3vrfaxodbboqacaa.f10003.mp4
江湖汉子,https://free-adsmind.ugdtimg.com/0b2eqmaacaaareaju5co5vrfba6dagbqaaia.f10004.mp4
龙虎会风,https://free-adsmind.ugdtimg.com/0bc3haaaqaaavuaji62o6jrfaogdba4aacaa.f10003.mp4
喷火美人鱼,https://free-adsmind.ugdtimg.com/0bc3pmaaqaaavmajnrco6frfa66dbb5qacaa.f10003.mp4
铁头皇帝,https://free-adsmind.ugdtimg.com/0bc3heaaqaaau4ajonco6nrfaoodba4qacaa.f10003.mp4
五虎将,https://free-adsmind.ugdtimg.com/0bc3tqaaqaaa7eakxeso3jrfbhgdbcoaacaa.f10003.mp4
影子神鞭,https://free-adsmind.ugdtimg.com/0b2erqaacaaa3eakjo2o5zrfbdgdaggaaaia.f10003.mp4
掌门人,https://free-adsmind.ugdtimg.com/0bc3yuaaqaaax4ak4t2o7nrfbrodbdcqacaa.f10003.mp4
捉鼠记,https://free-adsmind.ugdtimg.com/0bc3ruaaqaaa2qakdwko3nrfbdodbcgqacaa.f10003.mp4
香港,https://free-adsmind.ugdtimg.com/0bc3myaaqaaa5yakh2co7vrfazwdbbtaacaa.f10003.mp4
花田错,https://free-adsmind.ugdtimg.com/0bc3tuaaqaaaiqakld2o5zrfbhodbcoqacaa.f10003.mp4
红伶泪,https://free-adsmind.ugdtimg.com/0bc3oaaaqaaaviaknl2o7frfa4gdbbyaacaa.f10003.mp4
阿牛入城记,https://free-adsmind.ugdtimg.com/0b2etuaacaaarualdf2o7frfbhodagoqaaia.f10003.mp4
黑鹰,https://free-adsmind.ugdtimg.com/0bc3t4aaqaaawqaltfko5zrfbh6dbcpqacaa.f10003.mp4
阿牛出狱记,https://free-adsmind.ugdtimg.com/0bc3eyaaqaaa7aaluh2o6nrfajwdbataacaa.f10003.mp4
八十二家房客,https://free-adsmind.ugdtimg.com/0bc32maasaaajeanc4sp3rrfbu6dbhjqacia.f10003.mp4
包剪碴,https://free-adsmind.ugdtimg.com/0bc3fqaasaaakyanbk2p7rrfalgdbewaacia.f10003.mp4
插翅虎,https://free-adsmind.ugdtimg.com/0b2edyaaeaaagiantykp6jrfahwdaipaaaqa.f10003.mp4
貂禅,https://free-adsmind.ugdtimg.com/0b2e5eaacaaakuanz6kp5zrfb2odahuqaaia.f10003.mp4
钓金龟,https://free-adsmind.ugdtimg.com/0b2e5aaacaaarman6e2p6frfb2gdahuaaaia.f10003.mp4
赌城大亨之新哥传奇,https://free-adsmind.ugdtimg.com/0b2eziaacaaaeean5tkp7frfbswdahfaaaia.f10003.mp4
恶爷,https://free-adsmind.ugdtimg.com/0bc34uaawaaa5qao7w2p3frfbzodbpsqacya.f10003.mp4
花团锦簇,https://free-adsmind.ugdtimg.com/0b2eaqaaeaaa2eaour2pyzrfabgdaicaaaqa.f10003.mp4
赤脚小子,https://free-adsmind.ugdtimg.com/0bc3m4aaeaaasuamwffyhrrfaz6dajtqaaqa.f10003.mp4
打海盗,https://free-adsmind.ugdtimg.com/0b2elyaacaaa4mamvlnyfrrfaxwdafpaaaia.f10003.mp4
广东十虎与后五虎,https://free-adsmind.ugdtimg.com/0b2eluaacaaa2yamysfyh5rfaxodafoqaaia.f10003.mp4
后生,https://free-adsmind.ugdtimg.com/0bc3jyaaeaaa3qanmm5yl5rfatwdajhaaaqa.f10003.mp4
蝴蝶杯,https://free-adsmind.ugdtimg.com/0bc3kmaaeaaayqanadvynrrfau6dajjqaaqa.f10003.mp4
江山美人,https://free-adsmind.ugdtimg.com/0bc3kyaaeaaaaeanoovynjrfavwdajlaaaqa.f10003.mp4
教头,https://free-adsmind.ugdtimg.com/0bc3waaacaaaluanjt5yr5rfbmgdagyaaaia.f10002.mp4
金燕子,https://free-adsmind.ugdtimg.com/0bc3niaaeaaawuanwbnynrrfa2wdajvaaaqa.f10002.mp4
金印仇1971,https://free-adsmind.ugdtimg.com/0bc3yaaaeaaa24an72fyerrfbqgdalaaaaqa.f10003.mp4
盘丝洞,https://free-adsmind.ugdtimg.com/0bc3vaaacaaafaan7tvyr5rfbkgdaguaaaia.f10004.mp4
青蛙王子,https://free-adsmind.ugdtimg.com/0bc34iaacaaakqaob4vyrfrfbywdahraaaia.f10003.mp4
倾城之恋,https://free-adsmind.ugdtimg.com/0b2e6yaaaaaayiaog3nyq5rfb5wdad3aaaaa.f10003.mp4
少林五祖,https://free-adsmind.ugdtimg.com/0bc3suaacaaa5yaokt5yrzrfbfodagkqaaia.f10003.mp4
少年苏乞儿,https://free-adsmind.ugdtimg.com/0bc3ziaacaaatuaone5yrfrfbswdahfaaaia.f10003.mp4
十二金,https://free-adsmind.ugdtimg.com/0b2ezmaagaaajqaiye56fzrfbs6dapfqaaya.f10003.mp4
铁扇公主,https://free-adsmind.ugdtimg.com/0bc3oaaaeaaawaaor4vynjrfa4gdajyaaaqa.f10004.mp4
双侠,https://free-adsmind.ugdtimg.com/0bc3oiaagaaacqajimn64zrfa4wdanzaaaya.f10003.mp4
玉面侠,https://free-adsmind.ugdtimg.com/0b2ezqaagaaap4alj756hvrfbtgdapgaaaya.f10003.mp4
大醉侠,https://free-adsmind.ugdtimg.com/0b2ekuaagaaameal3of6qrrfavodankqaaya.f10002.mp4
毒龙潭,https://free-adsmind.ugdtimg.com/0bc3miaaiaaalqammvn64frfaywdarraabaa.f10003.mp4
佛都有火,https://free-adsmind.ugdtimg.com/0b2eyaaagaaaiyamtff6fvrfbqgdapaaaaya.f10003.mp4
黑蜥蜴,https://free-adsmind.ugdtimg.com/0bc3m4aaiaaakuandrn64brfaz6dartqabaa.f10003.mp4
搏尽,https://free-adsmind.ugdtimg.com/0bc3d4aakaaahaapue5645rfah6daupqabia.f10003.mp4
快活林,https://free-adsmind.ugdtimg.com/0bc35aaacaaa34amop6h3jrfb2gdahuaaaia.f10003.mp4
陆小凤之决战前后,https://free-adsmind.ugdtimg.com/0bc3tuaagaaasuamja6hunrfbhodaooqaaya.f10003.mp4
马永贞,https://free-adsmind.ugdtimg.com/0bc3q4aagaaamuamrfohunrfbb6daodqaaya.f10002.mp4
倩女幽魂,https://free-adsmind.ugdtimg.com/0bc3veaagaaaiuamrowhtrrfbkodaouqaaya.f10003.mp4
请帖,https://free-adsmind.ugdtimg.com/0bc3omaaiaaabmadpu6mfrrfa46darzqabaa.f10003.mp4
群英会,https://free-adsmind.ugdtimg.com/0bc37iaamaaabmadeu6mtfrfb6wda35aabqa.f10003.mp4
山歌,https://free-adsmind.ugdtimg.com/0b2eamaaqaaaimadapwmgzrfaa6dbabqacaa.f10002.mp4
少林三十六房,https://free-adsmind.ugdtimg.com/0bc3diaaoaaaoqaddwwmu5rfagwda4naabya.f10003.mp4
少林英雄榜,https://free-adsmind.ugdtimg.com/0bc3umaaaaaalaadscwmavrfbi6dacrqaaaa.f10003.mp4
十四女英豪,https://free-adsmind.ugdtimg.com/0bc3dyaaaaaabqaelkomirrfahwdaapaaaaa.f10003.mp4
宋宫秘,https://free-adsmind.ugdtimg.com/0b2eteaaoaaaxuaksywmfjrfbgoda6mqabya.f10003.mp4
铁罗汉,https://free-adsmind.ugdtimg.com/0bc3cyaaiaaabiacomwn7jrfafwdaqlaabaa.f10003.mp4
西厢记,https://free-adsmind.ugdtimg.com/0bc3fmaagaaaaqacungn2rrfak6damvqaaya.f10003.mp4
徐老虎与白寡妇,https://free-adsmind.ugdtimg.com/0b2edmaaqaaagaae7ywnevrfag6dbanqacaa.f10003.mp4
阎惜姣,https://free-adsmind.ugdtimg.com/0bc3heaasaaap4aghnwnvfrfaoodbe4qacia.f10003.mp4
鱼美人,https://free-adsmind.ugdtimg.com/0bc3geaamaaaqqahmk6p2frfamodayyqabqa.f10003.mp4
中华丈夫,https://free-adsmind.ugdtimg.com/0bc3umaaeaaanmahbg6p4nrfbi6dakrqaaqa.f10003.mp4
出笼马骝,https://free-adsmind.ugdtimg.com/0bc34aaagaaauqahkqwp6nrfbygdapqaaaya.f10003.mp4
大劫案,https://free-adsmind.ugdtimg.com/0bc3qmaamaaaseah4v6pabrfba6da2bqabqa.f10003.mp4
飞刀手,https://free-adsmind.ugdtimg.com/0bc3wqaaeaaakmahvf6p3vrfbngdak2aaaqa.f10003.mp4
佛跳墙,https://free-adsmind.ugdtimg.com/0bc33yaauaaab4ahpw6pvjrfbxwdblpaacqa.f10003.mp4
五毒,https://free-adsmind.ugdtimg.com/0bc36eaauaaariahkvopvjrfb4odblyqacqa.f10003.mp4
女人心,https://free-adsmind.ugdtimg.com/0b2eveaaqaaaaeaiszgphfrfbkodbcuqacaa.f10003.mp4
马可波罗,https://free-adsmind.ugdtimg.com/0bc3caaaeaaaimaiab6pfbrfaegdaiiaaaqa.f10003.mp4
龙门金剑,https://free-adsmind.ugdtimg.com/0b2egiaaqaaacmaixxgpr5rfamwdbazaacaa.f10003.mp4
六指琴魔,https://free-adsmind.ugdtimg.com/0bc32qaagaaamqaibzgpfrrfbvgdapkaaaya.f10003.mp4
陆阿采与黄飞鸿,https://free-adsmind.ugdtimg.com/0bc3wqaaaaaabiailhgp3rrfbngdac2aaaaa.f10003.mp4
荒江女侠,https://free-adsmind.ugdtimg.com/0b2ey4aaqaaawqai53wpgzrfbr6dbddqacaa.f10003.mp4
女巡按,https://free-adsmind.ugdtimg.com/0b2e2eaaqaaa7aaeqpoqr5rfbuodbdiqacaa.f10003.mp4
神剑震江湖,https://free-adsmind.ugdtimg.com/0bc3uqaakaaavyaeixwqrnrfbjgdawsaabia.f10003.mp4
四骑士,https://free-adsmind.ugdtimg.com/0bc3hmaakaaagaaedg6q6vrfao6dau5qabia.f10003.mp4
唐山五虎,https://free-adsmind.ugdtimg.com/0bc3jqaamaaadqaeawwq4zrfatgdazgaabqa.f10002.mp4
特警009,https://free-adsmind.ugdtimg.com/0bc3y4aamaaaguae5c6qurrfbr6da3dqabqa.f10003.mp4
天官赐福,https://free-adsmind.ugdtimg.com/0b2emyaaqaaaryaedl6qr5rfazwdbbtaacaa.f10003.mp4
铁观音勇破爆炸党,https://free-adsmind.ugdtimg.com/0bc3deaayaaar4aeduoqvrrfagodbqmqadaa.f10003.mp4
我爱神仙遮,https://free-adsmind.ugdtimg.com/0bc3geaaeaaa2iaeztwqurrfamodaiyqaaqa.f10003.mp4
侠士行,https://free-adsmind.ugdtimg.com/0bc3gmaakaaawaafbhwqabrfam6dauzqabia.f10003.mp4
笑傲江湖,https://free-adsmind.ugdtimg.com/0b2e2uaaqaaaiyafbz6qgzrfbvodbdkqacaa.f10003.mp4
小杂种,https://free-adsmind.ugdtimg.com/0bc3f4aasaaaaiaffmgqefrfal6dbexqacia.f10004.mp4
玉罗刹,https://free-adsmind.ugdtimg.com/0bc3zyaaaaaa4uaf6fwqlfrfbtwdadhaaaaa.f10003.mp4
杂技亡命队,https://free-adsmind.ugdtimg.com/0bc33maaaaaatqagaawqlfrfbw6dadnqaaaa.f10003.mp4
珠光宝气,https://free-adsmind.ugdtimg.com/0b2etmaaqaaapmagsxwqhfrfbg6dbcnqacaa.f10003.mp4
千门八将,https://free-adsmind.ugdtimg.com/0bc37yaakaaajmagpywqlrrfb7wdax7aabia.f10003.mp4
保镖,https://free-adsmind.ugdtimg.com/0bc3i4aamaaalaaabx6sgfrfar6dazdqabqa.f10003.mp4
叉手,https://free-adsmind.ugdtimg.com/0b2ecaaasaaayiaa5voshbrfaegdbeiaacia.f10003.mp4
楚留香之幽灵山庄,https://free-adsmind.ugdtimg.com/0bc3zuaaiaaavuaa356s4vrfbtodatgqabaa.f10003.mp4
大旗英雄传,https://free-adsmind.ugdtimg.com/0bc3uyaaoaaaluaa5m6slzrfbjwda6taabya.f10003.mp4
风流断剑小小刀,https://free-adsmind.ugdtimg.com/0b2euaaasaaa3qaahi6sf5rfbigdbgqaacia.f10003.mp4
疯猴,https://free-adsmind.ugdtimg.com/0b2eqqaasaaar4aae7wsfrrfbbgdbgcaacia.f10004.mp4
怪侠,https://free-adsmind.ugdtimg.com/0b2efiaasaaac4aalrwserrfakwdbevaacia.f10003.mp4
红孩儿,https://free-adsmind.ugdtimg.com/0b2efiaasaaac4aalrwserrfakwdbevaacia.f10003.mp4
连城诀,https://free-adsmind.ugdtimg.com/0bc3fqaa2aaakqaabfgssjrfalgdbuwaadia.f10003.mp4
林冲夜奔,https://free-adsmind.ugdtimg.com/0bc3niaasaaasaagm4ot3zrfa2wdbfvaacia.f10002.mp4
龙虎沟,https://free-adsmind.ugdtimg.com/0bc3ayaauaaarqak5vwtbrrfabwdbidaacqa.f10003.mp4
魔剑侠情,https://free-adsmind.ugdtimg.com/0bc3syaawaaapaakycgtenrfbfwdbolaacya.f10003.mp4
七仙女,https://free-adsmind.ugdtimg.com/0bc3wmaaoaaaayakyhotajrfbm6da6zqabya.f10003.mp4
年青人,https://free-adsmind.ugdtimg.com/0bc3emaa6aaa4yakhl6tv5rfai6db4rqadya.f10003.mp4
七侠五义,https://free-adsmind.ugdtimg.com/0b2e2qaasaaanyakoioterrfbvgdbhkaacia.f10003.mp4
我的野蛮同学,https://free-adsmind.ugdtimg.com/0bc3ueabeaaatialt6xaejrfbiodckqqaeqa.f10003.mp4
拳击小子,https://free-adsmind.ugdtimg.com/0b2esuaayaaauiakdo7agjrfbfodbskqadaa.f10003.mp4
鬼画符,https://free-adsmind.ugdtimg.com/0bc3haabgaaa4yadhkpberrfaogdcm4aaeya.f10003.mp4
少林与五当,https://free-adsmind.ugdtimg.com/0bc3xyabuaaadyad5jxbxjrfbpwddk7aagqa.f10003.mp4
螳螂,https://free-adsmind.ugdtimg.com/0bc3pmaagaaa6qacippblvrfa66dan5qaaya.f10003.mp4
娃娃夫人,https://free-adsmind.ugdtimg.com/0bc364absaaabqaddh7bxfrfb56ddh3qagia.f10003.mp4
王昭君,https://free-adsmind.ugdtimg.com/0bc3a4abuaaa3iadg2xbxjrfab6ddidqagqa.f10003.mp4
观世音,https://free-adsmind.ugdtimg.com/0b2e44aayaaacaacovhbrnrfbz6dbttqadaa.f10003.mp4
少林传人,https://free-adsmind.ugdtimg.com/0bc3wuabsaaag4acsixbxfrfbnoddg2qagia.f10003.mp4
乾隆下扬州,https://free-adsmind.ugdtimg.com/0bc3ouabuaaad4afznhbxjrfa5oddj2qagqa.f10004.mp4
兰屿之歌,https://free-adsmind.ugdtimg.com/0bc3umabkaaag4ai72hbw5rfbi6dcwrqafia.f10003.mp4
新独臂刀,https://free-adsmind.ugdtimg.com/0bc3weaagaaayqajr57blvrfbmodaoyqaaya.f10003.mp4
狐鬼嬉春,https://free-adsmind.ugdtimg.com/0bc3z4abgaaaeiai63hb4nrfbt6dcphqaeya.f10003.mp4


李连杰,#genre#
投名状,https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
中南海保镖,https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
杀手之王,https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
黄飞鸿之一:壮志凌云,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之二:男儿当自强,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
黄飞鸿之三:狮王争霸,https://cdn1.yzzy-tv-cdn.com/20220517/cZrm0twN/index.m3u8
黄飞鸿之西域雄狮,https://cdn1.yzzy-tv-cdn.com/20220415/eAed3SPA/index.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
少林小子,https://vip.ffzy-play7.com/20230216/14926_434969e4/index.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
鼠胆龙威,https://cdn1.yzzy-tv-cdn.com/20220517/lAsQeigJ/index.m3u8
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
新少林五祖,https://cdn1.yzzy-tv-cdn.com/20220416/dqxi6ilh/index.m3u8
给爸爸的信,https://cdn2.yzzy-tv-cdn.com/20220414/13070_86734093/index.m3u8
倚天屠龙记之魔教教主,https://cdn1.yzzy-tv-cdn.com/20220406/COULYl8d/index.m3u8
花木兰,https://cdn2.yzzy-tv-cdn.com/20220405/7667_13f7046c/index.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
龙在天涯,https://cdn2.yzzy-tv-cdn.com/20220331/4882_d282e1a0/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
功夫之王,https://cdn1.yzzy-tv-cdn.com/20220326/Fu3xA9TS/index.m3u8
封神传奇,https://cdn1.yzzy-tv-cdn.com/20220326/ga3SHNAV/index.m3u8
建国大业,https://cdn1.yzzy-tv-cdn.com/20220325/lWDJZBdb/index.m3u8
英雄,https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
黄飞鸿92之龙行天下,https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
黑侠,https://vip.ffzy-play6.com/20221112/6336_a08140a7/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
周星驰,#genre#
逃学威龙1,https://free-adsmind.ugdtimg.com/0bf2myaa2aaauaab4ymqobpfazwdbvtaadia.f10002.mp4
逃学威龙2,https://vip.ffzy-play6.com/20221112/6101_3ea56df6/index.m3u8
逃学威龙3之龙过鸡年,https://vip.ffzy-play6.com/20221112/6103_d6c1afdb/index.m3u8
百变星君,https://free-adsmind.ugdtimg.com/0bc3oyacmaaasyabk6b56frva5wdez3aajqa.f10004.mp4
国产凌凌漆,https://kezhengwei.gzc.svp.tencent-cloud.com/0bc3t4abkaaazaajilehwzrfbh6dcwpqafia.f10002.mp4
赌霸,https://vip.ffzy-play7.com/20221209/9045_b3cb4c1c/index.m3u8
赌圣,https://kezhengwei.gzc.svp.tencent-cloud.com/0b2e7eabcaaazyaijlg22zrvb6odch4qaeia.f10004.mp4
赌侠1990,https://free-adsmind.ugdtimg.com/0bc344aa6aaadmaiabw2zbrvbz6db7tqadya.f10102.mp4
赌侠2,https://free-adsmind.ugdtimg.com/0bc3gmabaaaaxuaielg2qzrvam6dcazqaeaa.f10004.mp4
情圣,https://free-adsmind.ugdtimg.com/0bf2zqaacaaaweao2qnc2jpfbtgdahgaaaia.f10002.mp4
喜剧之王,https://free-adsmind.ugdtimg.com/0bf2eaaduaaaxyaml6ryrnqfaigdhiqaaoqa.f10002.mp4
功夫,https://free-adsmind.ugdtimg.com/0bf23yagqaaapiajcefcprqfbxwdndpaa2aa.f10002.mp4
审死官,https://free-adsmind.ugdtimg.com/0bc3mmaayaaa4iapi36ty5rvay6dbrrqadaa.f10004.mp4
千王之王,https://free-adsmind.ugdtimg.com/0b2ep4abwaaaweabkqivbjsfa76ddn7qagya.f10004.mp4
九品芝麻官,https://free-adsmind.ugdtimg.com/0b2ea4abaaaammai4mqjhvsfab6dcadqaeaa.f10002.mp4
济公,https://free-adsmind.ugdtimg.com/0bf2viaakaaauiaeslanizqfbkwdawvaabia.f10002.mp4
新精武门,https://free-adsmind.ugdtimg.com/0b2exuabaaaap4akx2wx25rvbpodcc6qaeaa.f10004.mp4
整蛊专家,https://free-adsmind.ugdtimg.com/0b78xqaayaaap4ap7odw6vqfbpgdbs6aadaa.f10002.mp4
鹿鼎记,https://free-adsmind.ugdtimg.com/0bf2piaaoaaagqamci2aizpfa6wda55aabya.f10002.mp4
鹿鼎记2,https://free-adsmind.ugdtimg.com/0bc3eaaa2aaa2eal5foutbrvaigdbuqaadia.f10004.mp4
破坏之王,https://free-adsmind.ugdtimg.com/0b2eciacaaaakyaaawpt45rvaewdeajaaiaa.f10004.mp4
食神,https://free-adsmind.ugdtimg.com/0bf2ouadiaaaqqakcvsfrfqfa5odgr2qanaa.f10002.mp4
唐伯虎点秋香,https://free-adsmind.ugdtimg.com/0bc3tqaa4aaauiam4rgxszrvbhgdb2oaadqa.f10004.mp4
武状元苏乞儿,https://free-adsmind.ugdtimg.com/0bc36yabqaaaeaaiy67e2frvb5wddd3aagaa.f10102.mp4
少林足球,https://free-adsmind.ugdtimg.com/0bf2h4acoaaaymah4gr245qfap6de47qajya.f10002.mp4
美人鱼,https://free-adsmind.ugdtimg.com/0b2etuaamaaaeuanvs4p4nqvbhoda2oqabqa.f10002.mp4
大内密探零零发,https://free-adsmind.ugdtimg.com/0bc3suaboaaacead3r7cqbrvbfodc6kqafya.f10004.mp4
无敌幸运星,https://free-adsmind.ugdtimg.com/0b2egyabqaaaxyaio6pe35rvanwdda3aagaa.f10004.mp4
大话西游之月光宝盒,https://free-adsmind.ugdtimg.com/0bc3fuaaaaaapiafsaget5rfalodaawqaaaa.f10002.mp4
大话西游之大圣娶亲,https://free-adsmind.ugdtimg.com/0bc3biabeaaa6ean3rei3nrfacwdcifaaeqa.f10002.mp4
师兄撞鬼,https://vip.ffzy-play6.com/20221207/10610_200b5bd4/index.m3u8
97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
算死草,https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
行运一条龙,https://vip.ffzy-play6.com/20221112/6024_432f2afd/index.m3u8
龙的传人,https://vip.ffzy-play7.com/20221112/3556_7788de32/index.m3u8
咖喱辣椒,https://vip.ffzy-play7.com/20221112/3509_1a0443fd/index.m3u8
西游降魔篇,https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
长江七号,https://vip.ffzy-play6.com/20221022/1070_3b7b263a/index.m3u8
成龙,#genre#
神话,https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
特务迷城,https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服,https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
十二生肖,https://vip.ffzy-play6.com/20221019/191_dba04d04/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
辛亥革命,https://vip.ffzy-play6.com/20221021/591_72533d75/index.m3u8
千机变,https://vip.ffzy-play2.com/20221019/21_687fe198/index.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
新警察故事,https://vip.ffzy-play6.com/20221017/15_7bd9a94d/index.m3u8
超级计划,https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
特警新人类,https://vip.ffzy-play6.com/20221112/6113_c01821f3/index.m3u8
双龙会,https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
神探蒲松龄,https://vip.ffzy-play6.com/20221111/5646_d1cd614b/index.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
攀登者,https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8
天将雄师,https://vip.ffzy-play6.com/20221031/3078_d47ea8cc/index.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
龙兄虎弟,https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
龙腾虎跃,https://vip.ffzy-play7.com/20221117/5171_c2d4c959/index.m3u8
迷你特工队,https://vip.ffzy-play7.com/20221117/5052_54ce37e4/index.m3u8
急先锋,https://vip.ffzy-play6.com/20221113/6503_476b3f6c/index.m3u8
红番区,https://vip.ffzy-play6.com/20221112/6346_239e11e8/index.m3u8
师弟出马,https://vip.ffzy-play7.com/20221115/4764_aba20ecc/index.m3u8
奇谋妙计五福星,https://vip.ffzy-play7.com/20221115/4730_a7515224/index.m3u8
